document_id,file_name,label
681,clean_text3/GFNCP_DEF 14A_20181206_0001193125-18-307578.txt,GFNCP
682,clean_text3/GFNCZ_DEF 14A_20181206_0001193125-18-307578.txt,GFNCZ
683,clean_text3/GFNSL_DEF 14A_20181206_0001193125-18-307578.txt,GFNSL
684,clean_text3/GFN_DEF 14A_20181206_0001193125-18-307578.txt,GFN
685,clean_text3/GGG_DEF 14A_20190426_0001193125-19-073055.txt,GGG
686,clean_text3/GGT-R_DEF 14A_20190513_0001133228-19-001870.txt,GGT-R
687,clean_text3/GGT_DEF 14A_20190513_0001133228-19-001870.txt,GGT
688,clean_text3/GGZ-R_DEF 14A_20190513_0001133228-19-001872.txt,GGZ-R
689,clean_text3/GGZ_DEF 14A_20190513_0001133228-19-001872.txt,GGZ
690,clean_text3/GHCW_DEF 14A_20190502_0001193125-19-081909.txt,GHCW
691,clean_text3/GHC_DEF 14A_20190502_0001193125-19-081909.txt,GHC
692,clean_text3/GHL_DEF 14A_20190424_0001282977-19-000008.txt,GHL
693,clean_text3/GHSI_DEF 14A_20181120_0001144204-18-054649.txt,GHSI
694,clean_text3/GIFI_DEF 14A_20190509_0001031623-19-000018.txt,GIFI
695,clean_text3/GILD_DEF 14A_20190508_0001206774-19-001013.txt,GILD
696,clean_text3/GJM_DEF 14A_20190507_0001564590-19-008898.txt,GJM
697,clean_text3/GKM_DEF 14A_20190507_0001564590-19-008898.txt,GKM
698,clean_text3/GLADP_DEF 14A_20190207_0001193125-18-349451.txt,GLADP
699,clean_text3/GLAD_DEF 14A_20190207_0001193125-18-349451.txt,GLAD
700,clean_text3/GLDD_DEF 14A_20190502_0001193125-19-081384.txt,GLDD
701,clean_text3/GLRE_DEF 14A_20181231_0001385613-19-000022.txt,GLRE
702,clean_text3/GLT_DEF 14A_20190509_0001564590-19-010143.txt,GLT
703,clean_text3/GLU_DEF 14A_20190513_0001133228-19-001874.txt,GLU
704,clean_text3/GLW_DEF 14A_20190502_0001206774-19-000978.txt,GLW
705,clean_text3/GMA_DEF 14A_20190507_0001564590-19-008898.txt,GMA
706,clean_text3/GMZ_DEF 14A_20190502_0001193125-19-082951.txt,GMZ
707,clean_text3/GNCA_DEF 14A_20190329_0001457612-19-000046.txt,GNCA
708,clean_text3/GNL_DEF 14A_20190415_0001144204-19-010792.txt,GNL
709,clean_text3/GNSS_DEF 14A_20190312_0001437749-19-001285.txt,GNSS
710,clean_text3/GNW_DEF 14A_20181213_0001193125-18-314775.txt,GNW
711,clean_text3/GOM_DEF 14A_20190507_0001564590-19-008898.txt,GOM
712,clean_text3/GOODN_DEF 14A_20190502_0001193125-19-078303.txt,GOODN
713,clean_text3/GOODO_DEF 14A_20190502_0001193125-19-078303.txt,GOODO
714,clean_text3/GOODP_DEF 14A_20190502_0001193125-19-078303.txt,GOODP
715,clean_text3/GOOD_DEF 14A_20190502_0001193125-19-078303.txt,GOOD
716,clean_text3/GOVXD_DEF 14A_20190415_0001437749-19-003772.txt,GOVXD
717,clean_text3/GOVX_DEF 14A_20190415_0001437749-19-003772.txt,GOVX
718,clean_text3/GPC_DEF 14A_20190422_0001193125-19-063204.txt,GPC
719,clean_text3/GPK_DEF 14A_20190522_0001193125-19-090307.txt,GPK
720,clean_text3/GPN_DEF 14A_20190425_0001193125-19-072800.txt,GPN
721,clean_text3/GPRE_DEF 14A_20190508_0001193125-19-090604.txt,GPRE
722,clean_text3/GRC_DEF 14A_20190425_0001140361-19-005404.txt,GRC
723,clean_text3/GRX-R_DEF 14A_20190513_0001133228-19-001868.txt,GRX-R
724,clean_text3/GRX_DEF 14A_20190513_0001133228-19-001868.txt,GRX
725,clean_text3/GSBC_DEF 14A_20190508_0000927089-19-000153.txt,GSBC
726,clean_text3/GSBD_DEF 14A_20190517_0001193125-19-080993.txt,GSBD
727,clean_text3/GSB_DEF 14A_20190509_0001185185-19-000447.txt,GSB
728,clean_text3/GSJ_DEF 14A_20190502_0001193125-19-082951.txt,GSJ
729,clean_text3/GSPRA_DEF 14A_20190502_0001193125-19-082951.txt,GSPRA
730,clean_text3/GSPRB_DEF 14A_20190502_0001193125-19-082951.txt,GSPRB
731,clean_text3/GSPRC_DEF 14A_20190502_0001193125-19-082951.txt,GSPRC
732,clean_text3/GSPRD_DEF 14A_20190502_0001193125-19-082951.txt,GSPRD
733,clean_text3/GS_DEF 14A_20190502_0001193125-19-082951.txt,GS
734,clean_text3/GTE_DEF 14A_20190507_0001144204-19-015845.txt,GTE
735,clean_text3/GTIM_DEF 14A_20190131_0001214659-18-007742.txt,GTIM
736,clean_text3/GTNA_DEF 14A_20190507_0001437749-19-005742.txt,GTNA
737,clean_text3/GTN_DEF 14A_20190507_0001437749-19-005742.txt,GTN
738,clean_text3/GTPPP_DEF 14A_20190408_0001193125-19-068150.txt,GTPPP
739,clean_text3/GTYHU_DEF 14A_20181030_0001144204-18-053500.txt,GTYHU
740,clean_text3/GTYH_DEF 14A_20181030_0001144204-18-053500.txt,GTYH
741,clean_text3/GTY_DEF 14A_20190430_0001193125-19-075508.txt,GTY
742,clean_text3/GT_DEF 14A_20190408_0001193125-19-068150.txt,GT
743,clean_text3/GUT_DEF 14A_20190513_0001133228-19-001878.txt,GUT
744,clean_text3/GWB_DEF 14A_20190111_0001613665-19-000003.txt,GWB
745,clean_text3/GWRE_DEF 14A_20181105_0001528396-18-000041.txt,GWRE
746,clean_text3/GWRS_DEF 14A_20190509_0001434728-19-000069.txt,GWRS
747,clean_text3/GWW_DEF 14A_20190424_0001047469-19-001207.txt,GWW
748,clean_text3/HAIN_DEF 14A_20181205_0001193125-18-310666.txt,HAIN
749,clean_text3/HALO_DEF 14A_20181231_0001159036-19-000013.txt,HALO
750,clean_text3/HAYN_DEF 14A_20190227_0001047469-19-000240.txt,HAYN
751,clean_text3/HBANP_DEF 14A_20190418_0001193125-19-066291.txt,HBANP
752,clean_text3/HBAN_DEF 14A_20190418_0001193125-19-066291.txt,HBAN
753,clean_text3/HBB_DEF 14A_20190507_0001193125-19-081751.txt,HBB
754,clean_text3/HBCP_DEF 14A_20190503_0001174947-19-000407.txt,HBCP
755,clean_text3/HBIA_DEF 14A_20190315_0000732417-19-000011.txt,HBIA
756,clean_text3/HBI_DEF 14A_20190423_0001206774-19-000767.txt,HBI
757,clean_text3/HBNC_DEF 14A_20190502_0000908834-19-000023.txt,HBNC
758,clean_text3/HBP_DEF 14A_20190423_0001193125-19-071549.txt,HBP
759,clean_text3/HCA_DEF 14A_20190426_0001193125-19-076774.txt,HCA
760,clean_text3/HCCI_DEF 14A_20190322_0001403431-19-000041.txt,HCCI
761,clean_text3/HCKT_DEF 14A_20190502_0001193125-19-083412.txt,HCKT
762,clean_text3/HCR_DEF 14A_20190411_0001193125-19-045621.txt,HCR
763,clean_text3/HDS_DEF 14A_20190521_0001047469-19-001773.txt,HDS
764,clean_text3/HEES_DEF 14A_20190510_0001193125-19-091667.txt,HEES
765,clean_text3/HEIA_DEF 14A_20181031_0000046619-19-000012.txt,HEIA
766,clean_text3/HEIB_DEF 14A_20181031_0000046619-19-000012.txt,HEIB
767,clean_text3/HEI_DEF 14A_20181031_0000046619-19-000012.txt,HEI
768,clean_text3/HEPA_DEF 14A_20190115_0001104659-18-070593.txt,HEPA
769,clean_text3/HE_DEF 14A_20190507_0001047469-19-001559.txt,HE
770,clean_text3/HFC_DEF 14A_20190508_0001193125-19-081851.txt,HFC
771,clean_text3/HFWA_DEF 14A_20190321_0001046025-19-000071.txt,HFWA
772,clean_text3/HGV_DEF 14A_20190508_0001193125-19-087435.txt,HGV
773,clean_text3/HII_DEF 14A_20190430_0001193125-19-077553.txt,HII
774,clean_text3/HIL_DEF 14A_20181206_0001047469-18-007044.txt,HIL
775,clean_text3/HIW_DEF 14A_20190508_0000921082-19-000027.txt,HIW
776,clean_text3/HI_DEF 14A_20190214_0001140361-19-000126.txt,HI
777,clean_text3/HJLI_DEF 14A_20181128_0001493152-18-016821.txt,HJLI
778,clean_text3/HLF_DEF 14A_20190424_0001193125-19-072067.txt,HLF
779,clean_text3/HLT_DEF 14A_20190509_0001193125-19-091400.txt,HLT
780,clean_text3/HMHC_DEF 14A_20190521_0001193125-19-091795.txt,HMHC
781,clean_text3/HMNA_DEF 14A_20181227_0001213900-18-017163.txt,HMNA
782,clean_text3/HMNA_DEF 14A_20190315_0001213900-19-001364.txt,HMNA
783,clean_text3/HMNF_DEF 14A_20190423_0001437749-19-005329.txt,HMNF
784,clean_text3/HMNYD_DEF 14A_20181227_0001213900-18-017163.txt,HMNYD
785,clean_text3/HMNYD_DEF 14A_20190315_0001213900-19-001364.txt,HMNYD
786,clean_text3/HMNY_DEF 14A_20181227_0001213900-18-017163.txt,HMNY
787,clean_text3/HMNY_DEF 14A_20190315_0001213900-19-001364.txt,HMNY
788,clean_text3/HNI_DEF 14A_20190507_0000048287-19-000069.txt,HNI
789,clean_text3/HNNA_DEF 14A_20190212_0001193125-18-353266.txt,HNNA
790,clean_text3/HOG_DEF 14A_20190509_0001193125-19-091646.txt,HOG
791,clean_text3/HOLX_DEF 14A_20190307_0001206774-19-000140.txt,HOLX
792,clean_text3/HOMB_DEF 14A_20190418_0001193125-19-061899.txt,HOMB
793,clean_text3/HON_DEF 14A_20190429_0001193125-19-074027.txt,HON
794,clean_text3/HOVNP_DEF 14A_20190319_0001437749-19-001731.txt,HOVNP
795,clean_text3/HOVU_DEF 14A_20190319_0001437749-19-001731.txt,HOVU
796,clean_text3/HOV_DEF 14A_20190319_0001437749-19-001731.txt,HOV
797,clean_text3/HPE_DEF 14A_20190403_0001047469-19-000476.txt,HPE
798,clean_text3/HPJ_DEF 14A_20181201_0001144204-18-054387.txt,HPJ
799,clean_text3/HPQ_DEF 14A_20190423_0001206774-19-000588.txt,HPQ
800,clean_text3/HPR_DEF 14A_20181231_0001725526-19-000070.txt,HPR
801,clean_text3/HP_DEF 14A_20190305_0001047469-19-000189.txt,HP
802,clean_text3/HRC_DEF 14A_20190306_0001214659-19-000425.txt,HRC
803,clean_text3/HRL_DEF 14A_20190129_0000048465-18-000050.txt,HRL
804,clean_text3/HR_DEF 14A_20181231_0000899749-19-000037.txt,HR
805,clean_text3/HSC_DEF 14A_20190423_0001193125-19-074812.txt,HSC
806,clean_text3/HSKA_DEF 14A_20190502_0001038133-19-000025.txt,HSKA
807,clean_text3/HTBI_DEF 14A_20181126_0000927089-18-000372.txt,HTBI
808,clean_text3/HTGC_DEF 14A_20181206_0001140361-18-040160.txt,HTGC
809,clean_text3/HTGX_DEF 14A_20181206_0001140361-18-040160.txt,HTGX
810,clean_text3/HTGY_DEF 14A_20181206_0001140361-18-040160.txt,HTGY
811,clean_text3/HTGZ_DEF 14A_20181206_0001140361-18-040160.txt,HTGZ
812,clean_text3/HUBA_DEF 14A_20190507_0001308179-19-000062.txt,HUBA
813,clean_text3/HUBB_DEF 14A_20190507_0001308179-19-000062.txt,HUBB
814,clean_text3/HUM_DEF 14A_20190418_0001193125-19-064676.txt,HUM
815,clean_text3/HUN_DEF 14A_20190502_0001047469-19-001510.txt,HUN
816,clean_text3/HURC_DEF 14A_20190314_0001144204-19-002976.txt,HURC
817,clean_text3/HURN_DEF 14A_20190503_0001193125-19-083293.txt,HURN
818,clean_text3/HVBC_DEF 14A_20181121_0001193125-18-301848.txt,HVBC
819,clean_text3/HWCC_DEF 14A_20190507_0001615774-19-004641.txt,HWCC
820,clean_text3/HWC_DEF 14A_20190424_0001564590-19-007260.txt,HWC
821,clean_text3/HXL_DEF 14A_20190509_0000930413-19-000994.txt,HXL
822,clean_text3/HY_DEF 14A_20190517_0001173514-19-000024.txt,HY
823,clean_text3/HZO_DEF 14A_20190221_0001193125-18-359184.txt,HZO
824,clean_text3/IBAL_DEF 14A_20190311_0001607062-19-000107.txt,IBAL
825,clean_text3/IBCPO_DEF 14A_20190423_0001140361-19-004529.txt,IBCPO
826,clean_text3/IBCP_DEF 14A_20190423_0001140361-19-004529.txt,IBCP
827,clean_text3/IBIO_DEF 14A_20181218_0001144204-18-060776.txt,IBIO
828,clean_text3/IBKC_DEF 14A_20190507_0001193125-19-089342.txt,IBKC
829,clean_text3/IBKR_DEF 14A_20190418_0001140361-19-004535.txt,IBKR
830,clean_text3/IBM_DEF 14A_20190430_0001104659-19-013856.txt,IBM
831,clean_text3/ICAD_DEF 14A_20181219_0001193125-18-331443.txt,ICAD
832,clean_text3/ICE_DEF 14A_20190517_0001193125-19-089434.txt,ICE
833,clean_text3/ICTV_DEF 14A_20181228_0001493152-18-018081.txt,ICTV
834,clean_text3/IDEX_DEF 14A_20181228_0001144204-18-064713.txt,IDEX
835,clean_text3/IDN_DEF 14A_20190326_0001493152-19-003951.txt,IDN
836,clean_text3/IDT-W_DEF 14A_20181213_0001213900-18-016032.txt,IDT-W
837,clean_text3/IDT_DEF 14A_20181213_0001213900-18-016032.txt,IDT
838,clean_text3/IDXX_DEF 14A_20190508_0000874716-19-000013.txt,IDXX
839,clean_text3/IEA_DEF 14A_20181214_0001652362-18-000079.txt,IEA
840,clean_text3/IEC_DEF 14A_20190124_0000049728-19-000010.txt,IEC
841,clean_text3/IEHCE_DEF 14A_20181127_0001174947-18-001278.txt,IEHCE
842,clean_text3/IEHC_DEF 14A_20181127_0001174947-18-001278.txt,IEHC
843,clean_text3/IESC_DEF 14A_20190206_0001193125-18-358589.txt,IESC
844,clean_text3/IESRQ_DEF 14A_20190206_0001193125-18-358589.txt,IESRQ
845,clean_text3/IESR_DEF 14A_20190206_0001193125-18-358589.txt,IESR
846,clean_text3/IEX_DEF 14A_20190510_0001193125-19-083101.txt,IEX
847,clean_text3/IFF_DEF 14A_20190501_0001193125-19-077512.txt,IFF
848,clean_text3/IHC_DEF 14A_20181112_0001144204-18-052301.txt,IHC
849,clean_text3/IHT_DEF 14A_20190129_0001140361-18-045198.txt,IHT
850,clean_text3/IIIIU_DEF 14A_20190430_0001047469-19-001501.txt,IIIIU
851,clean_text3/IIIIW_DEF 14A_20190430_0001047469-19-001501.txt,IIIIW
852,clean_text3/IIIN_DEF 14A_20190212_0001308179-19-000001.txt,IIIN
853,clean_text3/III_DEF 14A_20190430_0001047469-19-001501.txt,III
854,clean_text3/IIN_DEF 14A_20190501_0000897101-19-000224.txt,IIN
855,clean_text3/IKNX_DEF 14A_20190425_0001437749-19-005710.txt,IKNX
856,clean_text3/IMKTA_DEF 14A_20190212_0001140361-18-045937.txt,IMKTA
857,clean_text3/IMNPQ_DEF 14A_20181205_0001144204-18-058362.txt,IMNPQ
858,clean_text3/IMNP_DEF 14A_20181205_0001144204-18-058362.txt,IMNP
859,clean_text3/INBK_DEF 14A_20190520_0001104659-19-018247.txt,INBK
860,clean_text3/INB_DEF 14A_20181126_0001437749-18-018968.txt,INB
861,clean_text3/INCY_DEF 14A_20190426_0001193125-19-082161.txt,INCY
862,clean_text3/INDBM_DEF 14A_20181231_0000776901-19-000121.txt,INDBM
863,clean_text3/INDBN_DEF 14A_20181231_0000776901-19-000121.txt,INDBN
864,clean_text3/INDB_DEF 14A_20181231_0000776901-19-000121.txt,INDB
865,clean_text3/INFO_DEF 14A_20190411_0001193125-19-052684.txt,INFO
866,clean_text3/INGN_DEF 14A_20190509_0001564590-19-009216.txt,INGN
867,clean_text3/INNT_DEF 14A_20171231_0001551986-18-000042.txt,INNT
868,clean_text3/INO_DEF 14A_20181231_0001055726-19-000021.txt,INO
869,clean_text3/INPX_DEF 14A_20181031_0001213900-18-013932.txt,INPX
870,clean_text3/INSP_DEF 14A_20190502_0001140361-19-005279.txt,INSP
871,clean_text3/INTG_DEF 14A_20190227_0001144204-19-001643.txt,INTG
872,clean_text3/INTLL_DEF 14A_20190213_0000913760-19-000003.txt,INTLL
873,clean_text3/INTL_DEF 14A_20190213_0000913760-19-000003.txt,INTL
874,clean_text3/INTU_DEF 14A_20190117_0001144204-18-061215.txt,INTU
875,clean_text3/INVA_DEF 14A_20190424_0001047469-19-001164.txt,INVA
876,clean_text3/IOR_DEF 14A_20181212_0001387131-18-006261.txt,IOR
877,clean_text3/IOSP_DEF 14A_20190508_0001193125-19-082675.txt,IOSP
878,clean_text3/IO_DEF 14A_20181130_0001047469-18-006976.txt,IO
879,clean_text3/IPDN_DEF 14A_20181015_0001493152-18-014491.txt,IPDN
880,clean_text3/IQV_DEF 14A_20190409_0001193125-19-047135.txt,IQV
881,clean_text3/IRDMB_DEF 14A_20190515_0001418819-19-000008.txt,IRDMB
882,clean_text3/IRDMU_DEF 14A_20190515_0001418819-19-000008.txt,IRDMU
883,clean_text3/IRDMW_DEF 14A_20190515_0001418819-19-000008.txt,IRDMW
884,clean_text3/IRDMZ_DEF 14A_20190515_0001418819-19-000008.txt,IRDMZ
885,clean_text3/IRDM_DEF 14A_20190515_0001418819-19-000008.txt,IRDM
886,clean_text3/IROQ_DEF 14A_20181119_0001193125-18-298941.txt,IROQ
887,clean_text3/IRT_DEF 14A_20190514_0001564590-19-010130.txt,IRT
888,clean_text3/IR_DEF 14A_20190509_0001140361-19-005649.txt,IR
889,clean_text3/ISBA_DEF 14A_20190507_0000842517-19-000072.txt,ISBA
890,clean_text3/ISNS_DEF 14A_20190508_0000897101-19-000279.txt,ISNS
891,clean_text3/ISRG_DEF 14A_20181231_0001035267-19-000034.txt,ISRG
892,clean_text3/ISR_DEF 14A_20181218_0001437749-18-020263.txt,ISR
893,clean_text3/ISSC_DEF 14A_20190402_0001047469-19-000265.txt,ISSC
894,clean_text3/ITRI_DEF 14A_20190509_0001193125-19-083338.txt,ITRI
895,clean_text3/ITW_DEF 14A_20190503_0001193125-19-082655.txt,ITW
896,clean_text3/IVR_DEF 14A_20190503_0001193125-19-076714.txt,IVR
897,clean_text3/IVZ_DEF 14A_20190509_0001193125-19-085414.txt,IVZ
898,clean_text3/IZEA_DEF 14A_20181008_0001495231-18-000107.txt,IZEA
899,clean_text3/IZEA_DEF 14A_20181030_0001495231-18-000114.txt,IZEA
900,clean_text3/JACK_DEF 14A_20190301_0001193125-19-017902.txt,JACK
901,clean_text3/JAGX_DEF 14A_20190225_0001047469-19-000176.txt,JAGX
902,clean_text3/JBGS_DEF 14A_20190502_0001047469-19-000749.txt,JBGS
903,clean_text3/JBHT_DEF 14A_20190418_0001437749-19-004399.txt,JBHT
904,clean_text3/JBL_DEF 14A_20190129_0001174947-18-001442.txt,JBL
905,clean_text3/JBT_DEF 14A_20190510_0001558370-19-002520.txt,JBT
906,clean_text3/JCAP_DEF 14A_20190501_0001144204-19-014865.txt,JCAP
907,clean_text3/JCI_DEF 14A_20190306_0001193125-19-012893.txt,JCI
908,clean_text3/JCOM_DEF 14A_20190503_0001072613-19-000140.txt,JCOM
909,clean_text3/JCTCF_DEF 14A_20180104_0001217160-19-000004.txt,JCTCF
910,clean_text3/JEF_DEF 14A_20190328_0001206774-19-000439.txt,JEF
911,clean_text3/JELD_DEF 14A_20190509_0001140361-19-005544.txt,JELD
912,clean_text3/JEMD_DEF 14A_20190410_0001193125-19-051448.txt,JEMD
913,clean_text3/JHI_DEF 14A_20190207_0001133228-18-006581.txt,JHI
914,clean_text3/JJSF_DEF 14A_20190205_0001437749-18-022327.txt,JJSF
915,clean_text3/JKHY_DEF 14A_20181115_0000779152-18-000091.txt,JKHY
916,clean_text3/JMF_DEF 14A_20190410_0001193125-19-051451.txt,JMF
917,clean_text3/JNJ_DEF 14A_20190425_0000200406-19-000013.txt,JNJ
918,clean_text3/JOUT_DEF 14A_20190228_0001140361-19-000773.txt,JOUT
919,clean_text3/JPS_DEF 14A_20190410_0001193125-19-051484.txt,JPS
920,clean_text3/JSDA_DEF 14A_20190326_0001083522-19-000011.txt,JSDA
921,clean_text3/JVA_DEF 14A_20190418_0001654954-19-002103.txt,JVA
922,clean_text3/J_DEF 14A_20190116_0001193125-18-342299.txt,J
923,clean_text3/KAI_DEF 14A_20190516_0000886346-19-000059.txt,KAI
924,clean_text3/KAMN_DEF 14A_20181231_0000054381-19-000015.txt,KAMN
925,clean_text3/KBH_DEF 14A_20190411_0001308179-19-000007.txt,KBH
926,clean_text3/KBLMU_DEF 14A_20181221_0001213900-18-016670.txt,KBLMU
927,clean_text3/KBLMU_DEF 14A_20190305_0001213900-19-002913.txt,KBLMU
928,clean_text3/KEGX_DEF 14A_20190501_0001144204-19-014330.txt,KEGX
929,clean_text3/KEX_DEF 14A_20190430_0001193125-19-063887.txt,KEX
930,clean_text3/KEYS.W_DEF 14A_20190321_0001140361-19-002240.txt,KEYS.W
931,clean_text3/KEYS_DEF 14A_20190321_0001140361-19-002240.txt,KEYS
932,clean_text3/KFFB_DEF 14A_20181115_0001213900-18-014019.txt,KFFB
933,clean_text3/KFRC_DEF 14A_20190423_0000930420-19-000082.txt,KFRC
934,clean_text3/KGJI_DEF 14A_20181215_0001571049-18-000546.txt,KGJI
935,clean_text3/KGKID_DEF 14A_20181215_0001571049-18-000546.txt,KGKID
936,clean_text3/KGKI_DEF 14A_20181215_0001571049-18-000546.txt,KGKI
937,clean_text3/KIMPG_DEF 14A_20190430_0001206774-19-000932.txt,KIMPG
938,clean_text3/KIMPJ_DEF 14A_20190430_0001206774-19-000932.txt,KIMPJ
939,clean_text3/KIM_DEF 14A_20190430_0001206774-19-000932.txt,KIM
940,clean_text3/KIO_DEF 14A_20190208_0000894189-19-000822.txt,KIO
941,clean_text3/KKR_DEF 14A_20190128_0001140361-18-045204.txt,KKR
942,clean_text3/KLIC_DEF 14A_20190227_0000056978-19-000016.txt,KLIC
943,clean_text3/KMB_DEF 14A_20190502_0001206774-19-000759.txt,KMB
944,clean_text3/KMCPZ_DEF 14A_20190430_0001206774-19-000932.txt,KMCPZ
945,clean_text3/KMI_DEF 14A_20190508_0001047469-19-001762.txt,KMI
946,clean_text3/KMPA_DEF 14A_20181231_0000860748-19-000077.txt,KMPA
947,clean_text3/KMPH_DEF 14A_20190424_0001193125-19-075693.txt,KMPH
948,clean_text3/KMPR_DEF 14A_20181231_0000860748-19-000077.txt,KMPR
949,clean_text3/KNDI_DEF 14A_20181228_0001213900-18-016048.txt,KNDI
950,clean_text3/KNL_DEF 14A_20190507_0001047469-19-001720.txt,KNL
951,clean_text3/KO_DEF 14A_20190424_0001206774-19-000735.txt,KO
952,clean_text3/KREF_DEF 14A_20190426_0001140361-19-004854.txt,KREF
953,clean_text3/KRG_DEF 14A_20190514_0001047469-19-001734.txt,KRG
954,clean_text3/KRMD_DEF 14A_20190423_0001161697-19-000102.txt,KRMD
955,clean_text3/KRO_DEF 14A_20190515_0000024240-19-000024.txt,KRO
956,clean_text3/KSS_DEF 14A_20190515_0001193125-19-083494.txt,KSS
957,clean_text3/KTOSD_DEF 14A_20190509_0001069258-19-000006.txt,KTOSD
958,clean_text3/KTOS_DEF 14A_20190509_0001069258-19-000006.txt,KTOS
959,clean_text3/KWR_DEF 14A_20190508_0001193125-19-091562.txt,KWR
960,clean_text3/KXIN_DEF 14A_20190329_0001615774-19-004952.txt,KXIN
961,clean_text3/K_DEF 14A_20190426_0001628280-19-002643.txt,K
962,clean_text3/LACQU_DEF 14A_20181214_0001615774-18-012737.txt,LACQU
963,clean_text3/LACQ_DEF 14A_20181214_0001615774-18-012737.txt,LACQ
964,clean_text3/LAD_DEF 14A_20190121_0001023128-18-000079.txt,LAD
965,clean_text3/LAD_DEF 14A_20190425_0001023128-19-000073.txt,LAD
966,clean_text3/LANC_DEF 14A_20181114_0000057515-18-000023.txt,LANC
967,clean_text3/LAWS_DEF 14A_20181231_0000703604-19-000035.txt,LAWS
968,clean_text3/LAZ_DEF 14A_20190423_0001193125-19-076859.txt,LAZ
969,clean_text3/LBC_DEF 14A_20190424_0001475348-19-000013.txt,LBC
970,clean_text3/LBRT_DEF 14A_20190423_0001387131-19-001829.txt,LBRT
971,clean_text3/LBY_DEF 14A_20190515_0000902274-19-000055.txt,LBY
972,clean_text3/LCI_DEF 14A_20190123_0001104659-18-072117.txt,LCI
973,clean_text3/LCNB_DEF 14A_20190423_0001074902-19-000030.txt,LCNB
974,clean_text3/LDL_DEF 14A_20190426_0001144204-19-013930.txt,LDL
975,clean_text3/LDOS_DEF 14A_20190426_0001193125-19-074853.txt,LDOS
976,clean_text3/LEA_DEF 14A_20190516_0001193125-19-090513.txt,LEA
977,clean_text3/LECO_DEF 14A_20190424_0001171200-19-000122.txt,LECO
978,clean_text3/LEG_DEF 14A_20190507_0001193125-19-086071.txt,LEG
979,clean_text3/LENB_DEF 14A_20190410_0001193125-19-055465.txt,LENB
980,clean_text3/LEN_DEF 14A_20190410_0001193125-19-055465.txt,LEN
981,clean_text3/LE_DEF 14A_20190509_0001193125-19-091775.txt,LE
982,clean_text3/LFUS_DEF 14A_20190426_0000889331-19-000019.txt,LFUS
983,clean_text3/LGIH_DEF 14A_20181231_0001580670-19-000035.txt,LGIH
984,clean_text3/LH_DEF 14A_20190509_0001193125-19-091732.txt,LH
985,clean_text3/LIQT_DEF 14A_20181207_0001437749-18-019799.txt,LIQT
986,clean_text3/LIVX_DEF 14A_20181129_0001213900-18-013810.txt,LIVX
987,clean_text3/LKFN_DEF 14A_20181231_0000721994-19-000013.txt,LKFN
988,clean_text3/LKQX_DEF 14A_20190506_0001065696-19-000025.txt,LKQX
989,clean_text3/LKQ_DEF 14A_20190506_0001065696-19-000025.txt,LKQ
990,clean_text3/LLEX_DEF 14A_20190329_0001437557-19-000034.txt,LLEX
991,clean_text3/LLNW_DEF 14A_20190502_0001391127-19-000052.txt,LLNW
992,clean_text3/LLY_DEF 14A_20190506_0000059478-19-000146.txt,LLY
993,clean_text3/LMFAW_DEF 14A_20190408_0001564590-19-006125.txt,LMFAW
994,clean_text3/LMFA_DEF 14A_20190408_0001564590-19-006125.txt,LMFA
995,clean_text3/LMNR_DEF 14A_20190326_0001174947-19-000222.txt,LMNR
996,clean_text3/LMT_DEF 14A_20190425_0000936468-19-000014.txt,LMT
997,clean_text3/LNN_DEF 14A_20181218_0001193125-18-324640.txt,LNN
998,clean_text3/LNTH_DEF 14A_20190424_0001193125-19-075696.txt,LNTH
999,clean_text3/LPG_DEF 14A_20181204_0000919574-18-007117.txt,LPG
1000,clean_text3/LPI_DEF 14A_20190516_0001047469-19-001655.txt,LPI
1001,clean_text3/LPLA_DEF 14A_20190508_0001193125-19-092823.txt,LPLA
1002,clean_text3/LPTH_DEF 14A_20181115_0001654954-18-010686.txt,LPTH
1003,clean_text3/LPX_DEF 14A_20190510_0001193125-19-085797.txt,LPX
1004,clean_text3/LQDA_DEF 14A_20190508_0001047469-19-001577.txt,LQDA
1005,clean_text3/LQDT_DEF 14A_20190221_0001140361-19-001343.txt,LQDT
1006,clean_text3/LQMTE_DEF 14A_20181115_0001437749-18-018029.txt,LQMTE
1007,clean_text3/LQMT_DEF 14A_20181115_0001437749-18-018029.txt,LQMT
1008,clean_text3/LRN_DEF 14A_20181214_0001047469-18-006899.txt,LRN
1009,clean_text3/LSCC_DEF 14A_20190503_0001193125-19-082680.txt,LSCC
1010,clean_text3/LTHM_DEF 14A_20190501_0001308179-19-000065.txt,LTHM
1011,clean_text3/LTRXD_DEF 14A_20181113_0001683168-18-003028.txt,LTRXD
1012,clean_text3/LTRX_DEF 14A_20181113_0001683168-18-003028.txt,LTRX
1013,clean_text3/LXRX_DEF 14A_20181231_0001062822-19-000008.txt,LXRX
1014,clean_text3/LXU_DEF 14A_20190503_0001193125-19-084353.txt,LXU
1015,clean_text3/MAIN_DEF 14A_20190506_0001047469-19-001574.txt,MAIN
1016,clean_text3/MAMS_DEF 14A_20181218_0001437749-18-018980.txt,MAMS
1017,clean_text3/MANH_DEF 14A_20190514_0001564590-19-009730.txt,MANH
1018,clean_text3/MAN_DEF 14A_20190510_0001193125-19-069192.txt,MAN
